os_postcode,uprn,pao,street,town,postcode,lr_ccod_address,uprn2,os_lpi_address,os_pao
SE1 0HS,200003355023,"METAL BOX FACTORY, 30",GREAT GUILDFORD STREET,,,"55 Ewer Street and land and buildings on the West Side of Great Guildford Street, London",200003355023,"METAL BOX FACTORY BUSINESS CENTRES, 30 GREAT GUILDFORD STREET, LONDON, SE1 0HS",METAL BOX FACTORY BUSINESS CENTRES 30 GREAT GUILDFORD STREET
SE1 0NJ,200003355021,1,AMERICA STREET,,,"1 America Street, London (SE1 0NJ)",200003355021,"1 AMERICA STREET, LONDON, SE1 0NJ",1 AMERICA STREET
SE1 0EH,200003354996,46,LOMAN STREET,,,"46 Loman Street, London (SE1 0EH)",200003354996,"46 LOMAN STREET, LONDON, SE1 0EH",46 LOMAN STREET
SE1 0HX,200003354978,91-93,SOUTHWARK STREET,,,"91-93 Southwark Street, London (SE1 0HX)",200003354978,"91-93, SOUTHWARK STREET, LONDON, SE1 0HX",91-93 SOUTHWARK STREET
SE1 0DB,200003354958,53,GREAT SUFFOLK STREET,,,,200003354958,"53 GREAT SUFFOLK STREET, LONDON, SE1 0DB",53 GREAT SUFFOLK STREET
SE1 0AS,200003354829,"CORNWALL HOUSE, 58",SOUTHWARK BRIDGE ROAD,,,"58 Southwark Bridge Road, London (SE1 0AS)",200003354829,"CORNWALL HOUSE, 58 SOUTHWARK BRIDGE ROAD, LONDON, SE1 0AS",CORNWALL HOUSE 58 SOUTHWARK BRIDGE ROAD
SE1 0AS,200003354811,64,SOUTHWARK BRIDGE ROAD,,,"64 Southwark Bridge Road, London (SE1 0AS)",200003354811,"64 SOUTHWARK BRIDGE ROAD, LONDON, SE1 0AS",64 SOUTHWARK BRIDGE ROAD
SE1 0AS,200003354791,62-66,SOUTHWARK BRIDGE ROAD,,,"64 Southwark Bridge Road, London (SE1 0AS)",200003354791,"62 SOUTHWARK BRIDGE ROAD, LONDON, SE1 0AS",62 SOUTHWARK BRIDGE ROAD
SE1 0GD,200003354728,"UNION PRINT BUSINESS CENTRE, 164-180",UNION STREET,,,"168-180 (even numbers) Union Street, London (SE1 0LH)",200003354728,"THE PRINT ROOMS, 164-180, UNION STREET, LONDON, SE1 0GD",THE PRINT ROOMS 164-180 UNION STREET
SE1 0LH,200003354708,182-194,UNION STREET,,,"182 to 194 Union Street (even numbers) and 33 to 45 Great Suffolk Street (odd numbers), London",200003354708,"182-194, UNION STREET, LONDON, SE1 0LH",182-194 UNION STREET
SE1 0SW,200003354705,128,SOUTHWARK STREET,,,"126 Southwark Street, London (SE1 0SW)",200003354705,"128 SOUTHWARK STREET, LONDON, SE1 0SW",128 SOUTHWARK STREET
SE1 0AR,200003354703,50,SOUTHWARK BRIDGE ROAD,,,"1 America Street, London (SE1 0NJ)",200003354703,"50 SOUTHWARK BRIDGE ROAD, LONDON, SE1 0AR",50 SOUTHWARK BRIDGE ROAD
SE1 0LN,200003354328,"EMBASSY TEA HOUSE, 195-205",UNION STREET,,,"195, 197, 199, 203 and, 205 Union Street and land and buildings on the south side of Union Street, London (SE1 0LN)",200003354328,"EMBASSY TEA HOUSE, 195-205, UNION STREET, LONDON, SE1 0LN",EMBASSY TEA HOUSE 195-205 UNION STREET
SE1 0AS,200003353470,60,SOUTHWARK BRIDGE ROAD,,,,200003353470,"60 SOUTHWARK BRIDGE ROAD, LONDON, SE1 0AS",60 SOUTHWARK BRIDGE ROAD
SE1 0UH,200003353386,31,DOLBEN STREET,,,"31 Dolben Street, London (SE1 0UQ)",200003353386,"31 DOLBEN STREET, LONDON, SE1 0UH",31 DOLBEN STREET
SE1 9HH,200003353310,"WIGGLESWORTH HOUSE, 69",SOUTHWARK BRIDGE ROAD,,,"30 Thrale Street, London (SE1 9HW)",200003353310,"WIGGLESWORTH HOUSE, 69 SOUTHWARK BRIDGE ROAD, LONDON, SE1 9HH",WIGGLESWORTH HOUSE 69 SOUTHWARK BRIDGE ROAD
SE1 2BS,10094745231,"ITALIAN BUILDING, 41",DOCKHEAD,,,"Mill House, 8 Mill Street, London (SE1 2BA)",10094745231,"ITALIAN BUILDING, 41 DOCKHEAD, LONDON, SE1 2BS",ITALIAN BUILDING 41 DOCKHEAD
SE15 1NT,10094744341,AMBLESIDE POINT,OLD KENT ROAD,,,"Tustin Estate, Old Kent Road, London",10094744341,"AMBLESIDE POINT, OLD KENT ROAD, LONDON, SE15 1NT",AMBLESIDE POINT OLD KENT ROAD
SE15 2UG,10094744124,BEASLEY HOUSE,QUEENS ROAD,,,"Land on the north side of Peckham High Street, London",10094744124,"BEASLEY HOUSE, QUEENS ROAD, LONDON, SE15 2UG",BEASLEY HOUSE QUEENS ROAD
SE15 2FD,10094744123,BEASLEY HOUSE,CARLTON GROVE,,,"Land on the north side of Peckham High Street, London",10094744123,"BEASLEY HOUSE, CARLTON GROVE, LONDON, SE15 2FD",BEASLEY HOUSE CARLTON GROVE
SE15 2UH,10094744122,BEASLEY HOUSE,EATON WALK,,,"Land on the north side of Peckham High Street, London",10094744122,"BEASLEY HOUSE, EATON WALK, LONDON, SE15 2UH",BEASLEY HOUSE EATON WALK
,10094743572,PECKHAM LEVELS,MONCRIEFF STREET,,,"land at Raul Road, London",10094743572,,
SE1 8HA,10094743548,89,BLACKFRIARS ROAD,LONDON,SE1 8HA,"88-89 Blackfriars Road, London (SE1 8HA)",10094743548,"89 BLACKFRIARS ROAD, LONDON, SE1 8HA",89 BLACKFRIARS ROAD
SE17 1GB,10094743028,"WEYMOUTH BUILDING, 2",DEACON STREET,,,"part of Elephant Road, London",10094743028,"WEYMOUTH BUILDING, 2 DEACON STREET, LONDON, SE17 1GB",WEYMOUTH BUILDING 2 DEACON STREET
SE15 4BQ,10094087616,133A,RYE LANE,,,"133 Rye Lane, Peckham, London (SE15 4ST)",10094087616,"133A, RYE LANE, LONDON, SE15 4BQ",133A RYE LANE
SE17 1FX,10094086688,"WALTON HEIGHTS, 143",WALWORTH ROAD,,,"137-149 (odd) Walworth Road, 1-228 Kingshill and 1-110 Swanbourne, Heygate Street, London",10094086688,"WALTON HEIGHTS, 143 WALWORTH ROAD, LONDON, SE17 1FX",WALTON HEIGHTS 143 WALWORTH ROAD
SE17 1FP,10094086621,"BARNARD HOUSE, 34",HEYGATE STREET,,,"137-149 (odd) Walworth Road, 1-228 Kingshill and 1-110 Swanbourne, Heygate Street, London",10094086621,"BARNARD HOUSE, 34 HEYGATE STREET, LONDON, SE17 1FP",BARNARD HOUSE 34 HEYGATE STREET
SE17 1FF,10094086588,"FERRARO HOUSE, 149",WALWORTH ROAD,,,"137-149 (odd) Walworth Road, 1-228 Kingshill and 1-110 Swanbourne, Heygate Street, London",10094086588,"FERRARO HOUSE, 149 WALWORTH ROAD, LONDON, SE17 1FF",FERRARO HOUSE 149 WALWORTH ROAD
SE17 1FF,10094086548,"TARLING HOUSE, 3",WALWORTH SQUARE,,,"137-149 (odd) Walworth Road, 1-228 Kingshill and 1-110 Swanbourne, Heygate Street, London",10094086548,"TARLING HOUSE, 3 WALWORTH SQUARE, LONDON, SE17 1FF",TARLING HOUSE 3 WALWORTH SQUARE
SE15 1AR,10094085642,24,SYLVAN GROVE,,,"Tary House, 8-24 Sylvan Grove, London (SE15 1PE)",10094085642,"24 SYLVAN GROVE, LONDON, SE15 1AR",24 SYLVAN GROVE
SE15 1AR,10094085621,18,SYLVAN GROVE,,,"Tary House, 8-24 Sylvan Grove, London (SE15 1PE)",10094085621,"18 SYLVAN GROVE, LONDON, SE15 1AR",18 SYLVAN GROVE
SE15 1AR,10094085597,8,SYLVAN GROVE,,,"Tary House, 8-24 Sylvan Grove, London (SE15 1PE)",10094085597,"8 SYLVAN GROVE, LONDON, SE15 1AR",8 SYLVAN GROVE
SE1 9NX,200003354999,116,SOUTHWARK STREET,,,,200003354999,,
SE17 1FF,10094085447,"STOCK HOUSE, 29",WANSEY STREET,,,"137-149 (odd) Walworth Road, 1-228 Kingshill and 1-110 Swanbourne, Heygate Street, London",10094085447,"STOCK HOUSE, 29 WANSEY STREET, LONDON, SE17 1FF",STOCK HOUSE 29 WANSEY STREET
SE17 1FP,10094085213,"BALDWIN POINT, 6",SAYER STREET,,,"137-149 (odd) Walworth Road, 1-228 Kingshill and 1-110 Swanbourne, Heygate Street, London",10094085213,"BALDWIN POINT, 6 SAYER STREET, LONDON, SE17 1FP",BALDWIN POINT 6 SAYER STREET
SE1 1UN,10094085185,34,SOUTHWARK STREET,,,,10094085185,"34 SOUTHWARK STREET, LONDON, SE1 1UN",34 SOUTHWARK STREET
SE1 8RH,10094084617,246,WATERLOO ROAD,,,"246-254 (even), Waterloo Road, London",10094084617,"246 WATERLOO ROAD, LONDON, SE1 8RH",246 WATERLOO ROAD
SE16 7FU,10094084368,29,SURREY QUAYS ROAD,,,"Land and buildings on the northern and southern side of Surrey Quays Road, London",10094084368,"29 SURREY QUAYS ROAD, LONDON, SE16 7FU",29 SURREY QUAYS ROAD
SE16 7FU,10094084359,11,MARITIME STREET,,,"Land and buildings on the northern and southern side of Surrey Quays Road, London",10094084359,"11 MARITIME STREET, LONDON, SE16 7FU",11 MARITIME STREET
SE16 7FU,10094084357,7,MARITIME STREET,,,"Land and buildings on the northern and southern side of Surrey Quays Road, London",10094084357,"7 MARITIME STREET, LONDON, SE16 7FU",7 MARITIME STREET
SE16 7FU,10094084356,5,MARITIME STREET,,,"Land and buildings on the northern and southern side of Surrey Quays Road, London",10094084356,"5 MARITIME STREET, LONDON, SE16 7FU",5 MARITIME STREET
SE1 0HX,10094084320,69,SOUTHWARK STREET,,,"67 Southwark Street, London (SE1 0HX)",10094084320,"69 SOUTHWARK STREET, LONDON, SE1 0HX",69 SOUTHWARK STREET
SE17 1GD,10094083689,"HURLOCK HEIGHTS, 4",DEACON STREET,,,"part of Elephant Road, London",10094083689,"HURLOCK HEIGHTS, 4 DEACON STREET, LONDON, SE17 1GD",HURLOCK HEIGHTS 4 DEACON STREET
SE17 1EN,10093343114,"TANTALLON HOUSE, 130",ELEPHANT ROAD,,,,10093343114,"TANTALLON HOUSE, 130 ELEPHANT ROAD, LONDON, SE17 1EN",TANTALLON HOUSE 130 ELEPHANT ROAD
SE17 1FD,10093342984,"RAGLAN HOUSE, 120",ELEPHANT ROAD,,,,10093342984,"RAGLAN HOUSE, 120 ELEPHANT ROAD, LONDON, SE17 1FD",RAGLAN HOUSE 120 ELEPHANT ROAD
SE5 0SG,10093342916,1D,BETHWIN ROAD,,,,10093342916,"1D, BETHWIN ROAD, LONDON, SE5 0SG",1D BETHWIN ROAD
SE17 1FT,10093342782,"SANDOW HOUSE, 39",HEYGATE STREET,,,"part of Elephant Road, London",10093342782,"SANDOW HOUSE, 39 HEYGATE STREET, LONDON, SE17 1FT",SANDOW HOUSE 39 HEYGATE STREET
SE17 1FU,10093342781,"LEVY BUILDING, 37",HEYGATE STREET,,,"part of Elephant Road, London",10093342781,"LEVY BUILDING, 37 HEYGATE STREET, LONDON, SE17 1FU",LEVY BUILDING 37 HEYGATE STREET
SE1 8EG,10093342722,"DELPHINI APARTMENTS, 10",ST GEORGES CIRCUS,,,"land on the east side of Blackfriars Road, London",10093342722,"DELPHINI APARTMENTS, 10 ST GEORGES CIRCUS, LONDON, SE1 8EG",DELPHINI APARTMENTS 10 ST GEORGES CIRCUS
SE1 8EF,10093342440,"DIBDIN APARTMENTS, 149",BLACKFRIARS ROAD,,,"land on the east side of Blackfriars Road, London",10093342440,"DIBDIN APARTMENTS, 149 BLACKFRIARS ROAD, LONDON, SE1 8EF",DIBDIN APARTMENTS 149 BLACKFRIARS ROAD
SE1 8BW,10093342436,"BUCKSTONE APARTMENTS, 140",BLACKFRIARS ROAD,,,"land on the east side of Blackfriars Road, London",10093342436,"BUCKSTONE APARTMENTS, 140 BLACKFRIARS ROAD, LONDON, SE1 8BW",BUCKSTONE APARTMENTS 140 BLACKFRIARS ROAD
SE1 8BZ,10093342434,"CONQUEST TOWER, 130",BLACKFRIARS ROAD,,,"land on the east side of Blackfriars Road, London",10093342434,"CONQUEST TOWER, 130 BLACKFRIARS ROAD, LONDON, SE1 8BZ",CONQUEST TOWER 130 BLACKFRIARS ROAD
SE1 8EL,10093342426,"ELLISTON APARTMENTS, 9",GLADE PATH,,,"land on the east side of Blackfriars Road, London",10093342426,"ELLISTON APARTMENTS, 9 GLADE PATH, LONDON, SE1 8EL",ELLISTON APARTMENTS 9 GLADE PATH
SE5 0AT,10093342310,6,CAMBERWELL PASSAGE,,,"307-311 Camberwell New Road, London (SE5 0TF)",10093342310,"6 CAMBERWELL PASSAGE, LONDON, SE5 0AT",6 CAMBERWELL PASSAGE
SE5 0AU,10093342307,3,CAMBERWELL PASSAGE,,,"1-6 Camberwell Green, London  and land and buildings at the back (SE5 7AD)",10093342307,"3 CAMBERWELL PASSAGE, LONDON, SE5 0AU",3 CAMBERWELL PASSAGE
SE5 7AF,10093342305,1,CAMBERWELL PASSAGE,,,"1-6 Camberwell Green, London  and land and buildings at the back (SE5 7AD)",10093342305,"1 CAMBERWELL PASSAGE, LONDON, SE5 7AF",1 CAMBERWELL PASSAGE
SE17 1FD,10093342140,"MAWES HOUSE, 5",CASTLE SQUARE,,,,10093342140,"MAWES HOUSE, 5 CASTLE SQUARE, LONDON, SE17 1FD",MAWES HOUSE 5 CASTLE SQUARE
SE1 6TJ,10093342131,38,NEW KENT ROAD,,,"part of Elephant Road, London",10093342131,"38 NEW KENT ROAD, LONDON, SE1 6TJ",38 NEW KENT ROAD
SE17 1FJ,10093341773,"ARUM HOUSE, 46",RODNEY ROAD,,,"Land at Brandon Street, London",10093341773,"ARUM HOUSE, 46 RODNEY ROAD, LONDON, SE17 1FJ",ARUM HOUSE 46 RODNEY ROAD
SE5 0AT,10093341701,"TRIANGLE COURT, 315",CAMBERWELL NEW ROAD,,,"315-317 Camberwell New Road, London (SE5 0TF)",10093341701,"TRIANGLE COURT, 315 CAMBERWELL NEW ROAD, LONDON, SE5 0AT",TRIANGLE COURT 315 CAMBERWELL NEW ROAD
SE5 5SA,10093341664,31,PECKHAM ROAD,,,"land on the east side of Dalwood Street, London",10093341664,"31 PECKHAM ROAD, LONDON, SE5 5SA",31 PECKHAM ROAD
SE16 7FR,10093341334,"CLAREMONT HOUSE, 28",QUEBEC WAY,,,"24 Quebec Way, London (SE16 7LF)",10093341334,"CLAREMONT HOUSE, 28 QUEBEC WAY, LONDON, SE16 7FR",CLAREMONT HOUSE 28 QUEBEC WAY
SE16 7FR,10093341333,24,QUEBEC WAY,,,"24 Quebec Way, London (SE16 7LF)",10093341333,"24 QUEBEC WAY, LONDON, SE16 7FR",24 QUEBEC WAY
SE16 7PJ,10093341316,"CLAREMONT HOUSE, 4",MAPLE WAY,,,"24 Quebec Way, London (SE16 7LF)",10093341316,"CLAREMONT HOUSE, 4 MAPLE WAY, LONDON, SE16 7PJ",CLAREMONT HOUSE 4 MAPLE WAY
SE1 6FJ,10093341020,251,SOUTHWARK BRIDGE ROAD,,,"251&241 Southwark Bridge Road, London",10093341020,"251 SOUTHWARK BRIDGE ROAD, LONDON, SE1 6FJ",251 SOUTHWARK BRIDGE ROAD
SE17 1FN,10093340794,"SIDDAL APARTMENTS, 6",HEYGATE STREET,,,"137-149 (odd) Walworth Road, 1-228 Kingshill and 1-110 Swanbourne, Heygate Street, London",10093340794,"SIDDAL APARTMENTS, 6 HEYGATE STREET, LONDON, SE17 1FN",SIDDAL APARTMENTS 6 HEYGATE STREET
SE17 1FJ,10093340728,"HENDERSON APARTMENTS, 58",RODNEY ROAD,,,"Land at Brandon Street, London",10093340728,"HENDERSON APARTMENTS, 58 RODNEY ROAD, LONDON, SE17 1FJ",HENDERSON APARTMENTS 58 RODNEY ROAD
SE1 3QP,10093340638,8,MELIOR STREET,,,"Land at Melior Street, London",10093340638,"8 MELIOR STREET, LONDON, SE1 3QP",8 MELIOR STREET
SE1 3QP,10093340606,36,SNOWSFIELDS,,,"Land at Melior Street, London",10093340606,"36 SNOWSFIELDS, LONDON, SE1 3QP",36 SNOWSFIELDS
SE1 5PD,10093340584,TWELVE ACRES HOUSE AVONDALE SQUARE ESTATE,AVONDALE SQUARE,,,"land at Avondale Square, London",10093340584,"TWELVE ACRES HOUSE AVONDALE SQUARE ESTATE, AVONDALE SQUARE, LONDON, SE1 5PD",TWELVE ACRES HOUSE AVONDALE SQUARE ESTATE AVONDALE SQUARE
SE1 3GU,10093340449,"CARIO HOUSE, 12",THE GRANGE,,,"land on the east side of The Grange, London",10093340449,"CARIO HOUSE, 12 THE GRANGE, LONDON, SE1 3GU",CARIO HOUSE 12 THE GRANGE
SE1 3GT,10093340414,"BOURNE HOUSE, 49",GRANGE WALK,,,"land on the east side of The Grange, London",10093340414,"BOURNE HOUSE, 49 GRANGE WALK, LONDON, SE1 3GT",BOURNE HOUSE 49 GRANGE WALK
SE15 2BB,10093340272,2,WOODS ROAD,,,,10093340272,"2 WOODS ROAD, LONDON, SE15 2BB",2 WOODS ROAD
SE1 2HB,10093339596,6,HAYS LANE,,,"1 London Bridge, 29 to 67 (Odd) Tooley Street, Cottons Wharf, Hay's Wharf and land and buildings on the North East side of Tooley Street",10093339596,"6 HAYS LANE, LONDON, SE1 2HB",6 HAYS LANE
SE1 2AQ,10093339192,3,MORE LONDON RIVERSIDE,,,"The More London Estate, Tooley Street, London",10093339192,"3 MORE LONDON RIVERSIDE, LONDON, SE1 2AQ",3 MORE LONDON RIVERSIDE
SE16 3DH,10093338660,"HEPBURN HOUSE, 5",VERNEY ROAD,,,"Land on the south west side of 1 Verney Road, London",10093338660,"HEPBURN HOUSE, 5 VERNEY ROAD, LONDON, SE16 3DH",HEPBURN HOUSE 5 VERNEY ROAD
SE16 3DH,10093338658,"CHANCELLOR HOUSE, 395",ROTHERHITHE NEW ROAD,,,"Land on the south west side of 1 Verney Road, London",10093338658,"CHANCELLOR HOUSE, 395 ROTHERHITHE NEW ROAD, LONDON, SE16 3DH",CHANCELLOR HOUSE 395 ROTHERHITHE NEW ROAD
SE16 3DH,10093338657,"GUILD HOUSE, 393",ROTHERHITHE NEW ROAD,,,"Land on the south west side of 1 Verney Road, London",10093338657,"GUILD HOUSE, 393 ROTHERHITHE NEW ROAD, LONDON, SE16 3DH",GUILD HOUSE 393 ROTHERHITHE NEW ROAD
SE16 3DH,10093338655,"BLOOM HOUSE, 389",ROTHERHITHE NEW ROAD,,,"Land on the south west side of 1 Verney Road, London",10093338655,"BLOOM HOUSE, 389 ROTHERHITHE NEW ROAD, LONDON, SE16 3DH",BLOOM HOUSE 389 ROTHERHITHE NEW ROAD
SE16 3DH,10093338654,"BUMBLE HOUSE, 387",ROTHERHITHE NEW ROAD,,,"Land on the south west side of 1 Verney Road, London",10093338654,"BUMBLE HOUSE, 387 ROTHERHITHE NEW ROAD, LONDON, SE16 3DH",BUMBLE HOUSE 387 ROTHERHITHE NEW ROAD
SE1 2LP,10093338643,"SOUTHVIEW HOUSE, 19A",QUEEN ELIZABETH STREET,,,"19 Queen Elizabeth Street, London (SE1 2LP)",10093338643,"SOUTHVIEW HOUSE, 19A, QUEEN ELIZABETH STREET, LONDON, SE1 2LP",SOUTHVIEW HOUSE 19A QUEEN ELIZABETH STREET
SE11 4FB,10093338148,9,CHURCHYARD ROW,,,"land on the south side of Longville Road, London",10093338148,"9 CHURCHYARD ROW, LONDON, SE11 4FB",9 CHURCHYARD ROW
SE11 4FB,10093338147,7,CHURCHYARD ROW,,,"land on the south side of Longville Road, London",10093338147,"7 CHURCHYARD ROW, LONDON, SE11 4FB",7 CHURCHYARD ROW
SE11 4FB,10093338146,5,CHURCHYARD ROW,,,"land on the south side of Longville Road, London",10093338146,"5 CHURCHYARD ROW, LONDON, SE11 4FB",5 CHURCHYARD ROW
SE11 4FB,10093338145,3,CHURCHYARD ROW,,,"land on the south side of Longville Road, London",10093338145,"3 CHURCHYARD ROW, LONDON, SE11 4FB",3 CHURCHYARD ROW
SE11 4FB,10093338144,1,CHURCHYARD ROW,,,"land on the south side of Longville Road, London",10093338144,"1 CHURCHYARD ROW, LONDON, SE11 4FB",1 CHURCHYARD ROW
SE1 1HL,10091668497,4,MARSHALSEA ROAD,,,"Brandon House, 180 Borough High Street, London (SE1 1LW)",10091668497,"4 MARSHALSEA ROAD, LONDON, SE1 1HL",4 MARSHALSEA ROAD
SE1 1AP,10091668408,"BRANDON HOUSE, 10",HILARY MEWS,,,"Brandon House, 180 Borough High Street, London (SE1 1LW)",10091668408,"BRANDON HOUSE, 10 HILARY MEWS, LONDON, SE1 1AP",BRANDON HOUSE 10 HILARY MEWS
SE17 2FT,10091668297,MARSH COURT,EAST STREET,,,"Land and buildings on the west and east side of Merrow Street, London",10091668297,"MARSH COURT, EAST STREET, LONDON, SE17 2FT",MARSH COURT EAST STREET
SE17 2FY,10091668262,HARRY COLE COURT,THURLOW STREET,,,"Land and buildings on the west and east side of Merrow Street, London",10091668262,"HARRY COLE COURT, THURLOW STREET, LONDON, SE17 2FY",HARRY COLE COURT THURLOW STREET
SE17 2FX,10091668219,HONEYGAN COURT,SEDAN WAY,,,"Land and buildings on the west and east side of Merrow Street, London",10091668219,"HONEYGAN COURT, SEDAN WAY, LONDON, SE17 2FX",HONEYGAN COURT SEDAN WAY
SE1 3FA,10091668162,"VILLIERS COURT, 167",LONG LANE,,,"Land on the south side of Guy Street, London",10091668162,"VILLIERS COURT, 167 LONG LANE, LONDON, SE1 3FA",VILLIERS COURT 167 LONG LANE
SE1 0RB,10091668126,"NEWSPAPER HOUSE, 40",RUSHWORTH STREET,,,"Newspaper House, 40 Rushworth Street, London (SE1 0QX)",10091668126,"NEWSPAPER HOUSE, 40 RUSHWORTH STREET, LONDON, SE1 0RB",NEWSPAPER HOUSE 40 RUSHWORTH STREET
SE1 0QR,10091667607,"ELIZA HOUSE, 38",GLASSHILL STREET,,,"Eliza House, 38-40 Glasshill Street, London (SE1 0QR)",10091667607,"ELIZA HOUSE, 38 GLASSHILL STREET, LONDON, SE1 0QR",ELIZA HOUSE 38 GLASSHILL STREET
SE1 2DP,10091667474,"QUEENS COURT, 2",OLD JAMAICA ROAD,,,"Drill Hall and Parade Ground, Jamaica Road, London",10091667474,"QUEENS COURT, 2 OLD JAMAICA ROAD, LONDON, SE1 2DP",QUEENS COURT 2 OLD JAMAICA ROAD
SE1 2DP,10091667463,"QUEENS COURT, 168",ABBEY STREET,,,"Drill Hall and Parade Ground, Jamaica Road, London",10091667463,"QUEENS COURT, 168 ABBEY STREET, LONDON, SE1 2DP",QUEENS COURT 168 ABBEY STREET
SE1 0FY,10091667348,"ZEISS COURT, 46",LANCASTER STREET,,,"44-50 and 52-58 (even) Lancaster Street, London",10091667348,"ZEISS COURT, 46 LANCASTER STREET, LONDON, SE1 0FY",ZEISS COURT 46 LANCASTER STREET
SE1 2TH,10091667319,118,TOOLEY STREET,,,,10091667319,"118 TOOLEY STREET, LONDON, SE1 2TH",118 TOOLEY STREET
SE1 0LR,10091667226,235,UNION STREET,,,,10091667226,"235 UNION STREET, LONDON, SE1 0LR",235 UNION STREET
SE1 0LR,10091667225,237,UNION STREET,,,,10091667225,"237 UNION STREET, LONDON, SE1 0LR",237 UNION STREET
SE1 9BZ,10093338860,SHARD ARCADE,JOINER STREET,,,,10093338860,,
SE1 6BN,10091667222,"WEST COMBE APARTMENTS, 123",NEWINGTON CAUSEWAY,,,"land and buildings lying to the east side of Newington Causeway, London",10091667222,"WEST COMBE APARTMENTS, 123 NEWINGTON CAUSEWAY, LONDON, SE1 6BN",WEST COMBE APARTMENTS 123 NEWINGTON CAUSEWAY
SE1 8BN,10091667171,1,VALENTINE ROW,,,"1 Valentine Place and 102-107 Blackfriars Road, London",10091667171,"1 VALENTINE ROW, LONDON, SE1 8BN",1 VALENTINE ROW
SE1 8QH,10091667125,5,VALENTINE PLACE,,,"land on the south side of Valentine Place, London (SE1 8QH)",10091667125,"5 VALENTINE PLACE, LONDON, SE1 8QH",5 VALENTINE PLACE
SE16 4ES,10091667114,"EASTER HOUSE, 8",DRUMMOND ROAD,,,"6-8 Drummond Road, London (SE16 4BU)",10091667114,"EASTER HOUSE, 8 DRUMMOND ROAD, LONDON, SE16 4ES",EASTER HOUSE 8 DRUMMOND ROAD
SE1 0FU,10091667023,"GLOBE VIEW HOUSE, 29",POCOCK STREET,,,"Globe View House, 171 Blackfriars Road, London (SE1 8ER)",10091667023,"GLOBE VIEW HOUSE, 29 POCOCK STREET, LONDON, SE1 0FU",GLOBE VIEW HOUSE 29 POCOCK STREET
SE1 0FU,10091667022,"GLOBE VIEW HOUSE, 27",POCOCK STREET,,,"Globe View House, 171 Blackfriars Road, London (SE1 8ER)",10091667022,"GLOBE VIEW HOUSE, 27 POCOCK STREET, LONDON, SE1 0FU",GLOBE VIEW HOUSE 27 POCOCK STREET
SE1 0FU,10091666986,"GLOBE VIEW HOUSE, 171",BLACKFRIARS ROAD,,,"Globe View House, 171 Blackfriars Road, London (SE1 8ER)",10091666986,"GLOBE VIEW HOUSE, 171 BLACKFRIARS ROAD, LONDON, SE1 0FU",GLOBE VIEW HOUSE 171 BLACKFRIARS ROAD
SE1 3RS,10091666964,85,WESTON STREET,,,"81-83 Weston Street, London (SE1 3RS)",10091666964,"85 WESTON STREET, LONDON, SE1 3RS",85 WESTON STREET
SE17 1BP,10091666783,WINCH HOUSE,STEAD STREET,,,"Land on the north and south sides of Stead Street, London",10091666783,"WINCH HOUSE, STEAD STREET, LONDON, SE17 1BP",WINCH HOUSE STEAD STREET
SE17 1BS,10091666782,JARDIN HOUSE,STEAD STREET,,,"Land on the north and south sides of Stead Street, London",10091666782,"JARDIN HOUSE, STEAD STREET, LONDON, SE17 1BS",JARDIN HOUSE STEAD STREET
SE15 2EZ,10091666763,"PENNY BLACK COURT, 89",QUEENS ROAD,,,"land on the north side of Queens Road, Peckham",10091666763,"PENNY BLACK COURT, 89 QUEENS ROAD, LONDON, SE15 2EZ",PENNY BLACK COURT 89 QUEENS ROAD
SE15 2EZ,10091666731,"PENNY BLACK COURT, 2D",CARLTON GROVE,,,"land on the north side of Queens Road, Peckham",10091666731,"PENNY BLACK COURT, 2D, CARLTON GROVE, LONDON, SE15 2EZ",PENNY BLACK COURT 2D CARLTON GROVE
SE17 3AF,10091666544,"HIGHLINE BUILDING, 10",STEEDMAN STREET,,,"Walworth Service Station, 98-112 Walworth Road, London (SE17 1JL)",10091666544,"HIGHLINE BUILDING, 10 STEEDMAN STREET, LONDON, SE17 3AF",HIGHLINE BUILDING 10 STEEDMAN STREET
SE17 1AS,10091666478,TYLER COURT,NEW PARAGON WALK,,,"1 to 87 Wingrave and 43 to 53 (odd) Rodney Road, London",10091666478,"TYLER COURT, NEW PARAGON WALK, LONDON, SE17 1AS",TYLER COURT NEW PARAGON WALK
SE17 1AS,10091666422,RUTHERFORD HEIGHTS,RODNEY ROAD,,,"1 to 87 Wingrave and 43 to 53 (odd) Rodney Road, London",10091666422,"RUTHERFORD HEIGHTS, RODNEY ROAD, LONDON, SE17 1AS",RUTHERFORD HEIGHTS RODNEY ROAD
SE17 1AS,10091666398,MORRIS COURT,RODNEY ROAD,,,"1 to 87 Wingrave and 43 to 53 (odd) Rodney Road, London",10091666398,"MORRIS COURT, RODNEY ROAD, LONDON, SE17 1AS",MORRIS COURT RODNEY ROAD
SE17 1AS,10091666380,STOCKHAM COURT,RODNEY ROAD,,,"1 to 87 Wingrave and 43 to 53 (odd) Rodney Road, London",10091666380,"STOCKHAM COURT, RODNEY ROAD, LONDON, SE17 1AS",STOCKHAM COURT RODNEY ROAD
