uprn,organisation,sao,pao,street,town,postcode,postally_addressable,ward,level,classification,property_status,address_status,official,accuracy,x,y,Swk_GIS_buildingID,TOID,Building_footprint_area_m2,LR_title_no,LR_insert_date,LR_update_date,LR_estate_interest_code,LR_estate_interest,LR_class_of_title_code,LR_clase_of_title,LR_registered_status,LR_ccod_address,LR_ccod_proprietor_name_1,LR_ccod_company_registration_no_1,LR_ccod_proprietorship_category_1,LR_ccod_proprietor_1_address_1
10094085447,,,"STOCK HOUSE, 29",WANSEY STREET,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532264.05,178692.37,3149,5.00001E+15,1279.48655,SGL384380,"Aug 06, 2015","Aug 06, 2015",EL,Estate in land,AF,Absolute freehold title,Registered,"137-149 (odd) Walworth Road, 1-228 Kingshill and 1-110 Swanbourne, Heygate Street, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10094085213,,,"BALDWIN POINT, 6",SAYER STREET,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532256.26,178722.84,3149,5.00001E+15,1279.48655,SGL384380,"Aug 06, 2015","Aug 06, 2015",EL,Estate in land,AF,Absolute freehold title,Registered,"137-149 (odd) Walworth Road, 1-228 Kingshill and 1-110 Swanbourne, Heygate Street, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10094085185,,,34,SOUTHWARK STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532437.09,180158.98,1623,1000041298523,406.07184,305799,"Jun 22, 2011","Jun 22, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,,,,,
10094084617,,,246,WATERLOO ROAD,,,0,St George's,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,531459.9963,179572.997,757,5.00001E+15,665.698815,TGL162190,"Sep 26, 2018","Sep 27, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"246-254 (even), Waterloo Road, London",LEATHER MARKET LLC,,Corporate Body,"the State of California) care of Glinert Davis of Suite A, Cumberland Court, Great CumberlandPlace, London, W1H 7DP"
10094084368,,,29,SURREY QUAYS ROAD,,,0,Rotherhithe,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,535679.07,179513.3,2081,5.00001E+15,7375.924451,TGL215017,"Jul 27, 2011","Sep 02, 2014",EL,Estate in land,AF,Absolute freehold title,Registered,"Land and buildings on the northern and southern side of Surrey Quays Road, London",PROJECT LIGHT DEVELOPMENT 1 LIMITED,8878264,Limited Company or Public Limited Company,"Bruce Kenrick House, 2 Killick Street, London N1 9FL"
10094084359,,,11,MARITIME STREET,,,0,Rotherhithe,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,535679.07,179513.3,2081,5.00001E+15,7375.924451,TGL215017,"Jul 27, 2011","Sep 02, 2014",EL,Estate in land,AF,Absolute freehold title,Registered,"Land and buildings on the northern and southern side of Surrey Quays Road, London",PROJECT LIGHT DEVELOPMENT 1 LIMITED,8878264,Limited Company or Public Limited Company,"Bruce Kenrick House, 2 Killick Street, London N1 9FL"
10094084357,,,7,MARITIME STREET,,,0,Rotherhithe,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,535679.07,179513.3,2081,5.00001E+15,7375.924451,TGL215017,"Jul 27, 2011","Sep 02, 2014",EL,Estate in land,AF,Absolute freehold title,Registered,"Land and buildings on the northern and southern side of Surrey Quays Road, London",PROJECT LIGHT DEVELOPMENT 1 LIMITED,8878264,Limited Company or Public Limited Company,"Bruce Kenrick House, 2 Killick Street, London N1 9FL"
10094084356,,,5,MARITIME STREET,,,0,Rotherhithe,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,535679.07,179513.3,2081,5.00001E+15,7375.924451,TGL215017,"Jul 27, 2011","Sep 02, 2014",EL,Estate in land,AF,Absolute freehold title,Registered,"Land and buildings on the northern and southern side of Surrey Quays Road, London",PROJECT LIGHT DEVELOPMENT 1 LIMITED,8878264,Limited Company or Public Limited Company,"Bruce Kenrick House, 2 Killick Street, London N1 9FL"
10094084320,,,69,SOUTHWARK STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532057,180192,1712,1000005890758,155.91,LN81684,"Jul 05, 2011","Jul 05, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"67 Southwark Street, London (SE1 0HX)",GREAT SOUTHWARK LIMITED,11579759,Limited Company or Public Limited Company,"100 New Bridge Street, London EC4V 6JA"
10094083689,,,"HURLOCK HEIGHTS, 4",DEACON STREET,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532146.07,178785.01,3151,5.00001E+15,745.628631,TGL316673,"Mar 02, 2010","Mar 29, 2019",EL,Estate in land,AF,Absolute freehold title,Registered,"part of Elephant Road, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10093343114,,,"TANTALLON HOUSE, 130",ELEPHANT ROAD,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532156.44,178973.65,421,5.00001E+15,3144.360994,SGL500495,"Mar 02, 2010","Jul 21, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,,,,,
10093342984,,,"RAGLAN HOUSE, 120",ELEPHANT ROAD,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532157.29,178980.03,421,5.00001E+15,3144.360994,SGL500495,"Mar 02, 2010","Jul 21, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,,,,,
10093342916,,,1D,BETHWIN ROAD,,,0,Camberwell Green,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532361.31,177455.12,2658,1E+15,399.393965,LN186926,"Mar 02, 2010","Mar 02, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,,,,,
10093342782,,,"SANDOW HOUSE, 39",HEYGATE STREET,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532160,178744.07,3154,5.00001E+15,539.923702,TGL316673,"Mar 02, 2010","Mar 29, 2019",EL,Estate in land,AF,Absolute freehold title,Registered,"part of Elephant Road, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10093342781,,,"LEVY BUILDING, 37",HEYGATE STREET,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532199.5,178764.8,3155,5.00001E+15,642.614665,TGL316673,"Mar 02, 2010","Mar 29, 2019",EL,Estate in land,AF,Absolute freehold title,Registered,"part of Elephant Road, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10093342723,,,11,ST GEORGES CIRCUS,,,0,St George's,,Parent Shell Property Shell,PROVISIONAL,PROVISIONAL,1,Visual centre,531686.0511,179578.7654,853,5.00001E+15,914.948018,SGL60873,"Apr 04, 2007","Sep 11, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Blackfriars Road, London",BDW TRADING LIMITED,03018173,Limited Company or Public Limited Company,"Barratt House, Cartwright Way, Forest Business Park, Bardon Hill, Coalville LE67 1UF"
10093342722,,,"DELPHINI APARTMENTS, 10",ST GEORGES CIRCUS,,,0,St George's,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,531689.01,179496.54,850,5.00001E+15,1179.498099,SGL60873,"Apr 04, 2007","Sep 11, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Blackfriars Road, London",BDW TRADING LIMITED,03018173,Limited Company or Public Limited Company,"Barratt House, Cartwright Way, Forest Business Park, Bardon Hill, Coalville LE67 1UF"
10093342721,,,9,ST GEORGES CIRCUS,,,0,St George's,,Parent Shell Property Shell,PROVISIONAL,PROVISIONAL,1,Visual centre,531686.0511,179578.7654,853,5.00001E+15,914.948018,SGL60873,"Apr 04, 2007","Sep 11, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Blackfriars Road, London",BDW TRADING LIMITED,03018173,Limited Company or Public Limited Company,"Barratt House, Cartwright Way, Forest Business Park, Bardon Hill, Coalville LE67 1UF"
10093342440,,,"DIBDIN APARTMENTS, 149",BLACKFRIARS ROAD,,,0,St George's,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,531681.99,179627.41,851,5.00001E+15,1146.148332,SGL60873,"Apr 04, 2007","Sep 11, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Blackfriars Road, London",BDW TRADING LIMITED,03018173,Limited Company or Public Limited Company,"Barratt House, Cartwright Way, Forest Business Park, Bardon Hill, Coalville LE67 1UF"
10093342439,,,148,BLACKFRIARS ROAD,,,0,St George's,,Parent Shell Property Shell,PROVISIONAL,PROVISIONAL,1,Visual centre,531686.0511,179578.7654,853,5.00001E+15,914.948018,SGL60873,"Apr 04, 2007","Sep 11, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Blackfriars Road, London",BDW TRADING LIMITED,03018173,Limited Company or Public Limited Company,"Barratt House, Cartwright Way, Forest Business Park, Bardon Hill, Coalville LE67 1UF"
10093342438,,,145,BLACKFRIARS ROAD,,,0,St George's,,Parent Shell Property Shell,PROVISIONAL,PROVISIONAL,1,Visual centre,531686.0511,179578.7654,853,5.00001E+15,914.948018,SGL60873,"Apr 04, 2007","Sep 11, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Blackfriars Road, London",BDW TRADING LIMITED,03018173,Limited Company or Public Limited Company,"Barratt House, Cartwright Way, Forest Business Park, Bardon Hill, Coalville LE67 1UF"
10093342437,,,143,BLACKFRIARS ROAD,,,0,St George's,,Parent Shell Property Shell,PROVISIONAL,PROVISIONAL,1,Visual centre,531686.0511,179578.7654,853,5.00001E+15,914.948018,SGL60873,"Apr 04, 2007","Sep 11, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Blackfriars Road, London",BDW TRADING LIMITED,03018173,Limited Company or Public Limited Company,"Barratt House, Cartwright Way, Forest Business Park, Bardon Hill, Coalville LE67 1UF"
10093342436,,,"BUCKSTONE APARTMENTS, 140",BLACKFRIARS ROAD,,,0,St George's,,Parent Shell Property Shell,APPROVED,APPROVED,1,General internal point,531677.69,179581.1,853,5.00001E+15,914.948018,SGL60873,"Apr 04, 2007","Sep 11, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Blackfriars Road, London",BDW TRADING LIMITED,03018173,Limited Company or Public Limited Company,"Barratt House, Cartwright Way, Forest Business Park, Bardon Hill, Coalville LE67 1UF"
10093342434,,,"CONQUEST TOWER, 130",BLACKFRIARS ROAD,,,0,St George's,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,531707.41,179565.04,852,5.00001E+15,1023.290215,SGL60873,"Apr 04, 2007","Sep 11, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Blackfriars Road, London",BDW TRADING LIMITED,03018173,Limited Company or Public Limited Company,"Barratt House, Cartwright Way, Forest Business Park, Bardon Hill, Coalville LE67 1UF"
10093342426,,,"ELLISTON APARTMENTS, 9",GLADE PATH,,,0,St George's,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,531707,179575,852,5.00001E+15,1023.290215,SGL60873,"Apr 04, 2007","Sep 11, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Blackfriars Road, London",BDW TRADING LIMITED,03018173,Limited Company or Public Limited Company,"Barratt House, Cartwright Way, Forest Business Park, Bardon Hill, Coalville LE67 1UF"
10093342417,,,11,GLADE PATH,LONDON,SE1 8EG,1,St George's,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,531697.73,179578.59,852,5.00001E+15,1023.290215,SGL60873,"Apr 04, 2007","Sep 11, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Blackfriars Road, London",BDW TRADING LIMITED,03018173,Limited Company or Public Limited Company,"Barratt House, Cartwright Way, Forest Business Park, Bardon Hill, Coalville LE67 1UF"
10093342310,,,6,CAMBERWELL PASSAGE,,,0,Camberwell Green,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532446.36,176815.97,184,5.00001E+15,2352.89494,LN95378,"Jul 12, 2017","Jul 12, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"307-311 Camberwell New Road, London (SE5 0TF)",STRAWBERRY STAR LONDON LIMITED,08983076,Limited Company or Public Limited Company,"Unit 701, 153 Wandsworth Road, London SW8 2GB"
10093342307,,,3,CAMBERWELL PASSAGE,,,0,Camberwell Green,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532465.47,176827.88,184,5.00001E+15,2352.89494,LN32363,"Jul 12, 2017","Jul 12, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"1-6 Camberwell Green, London  and land and buildings at the back (SE5 7AD)",STRAWBERRY STAR LONDON LIMITED,08983076,Limited Company or Public Limited Company,"Unit 701, Vauxhall Sky Gardens, 153 Wandsworth Road, London SW8 2GB"
10093342305,,,1,CAMBERWELL PASSAGE,,,0,Camberwell Green,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532483.44,176832.17,184,5.00001E+15,2352.89494,LN32363,"Jul 12, 2017","Jul 12, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"1-6 Camberwell Green, London  and land and buildings at the back (SE5 7AD)",STRAWBERRY STAR LONDON LIMITED,08983076,Limited Company or Public Limited Company,"Unit 701, Vauxhall Sky Gardens, 153 Wandsworth Road, London SW8 2GB"
10093342140,,,"MAWES HOUSE, 5",CASTLE SQUARE,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532154.82,178944.55,421,5.00001E+15,3144.360994,SGL500495,"Mar 02, 2010","Jul 21, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,,,,,
10093342131,,,38,NEW KENT ROAD,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532230.3241,178983.2858,3136,5.00001E+15,667.15549,TGL316673,"Mar 02, 2010","Mar 29, 2019",EL,Estate in land,AF,Absolute freehold title,Registered,"part of Elephant Road, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10093341773,,,"ARUM HOUSE, 46",RODNEY ROAD,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532452.07,178751.96,3031,5.00001E+15,529.848636,TGL242198,"Jul 17, 2009","Jul 17, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Land at Brandon Street, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10093341701,,,"TRIANGLE COURT, 315",CAMBERWELL NEW ROAD,,,0,Camberwell Green,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532464,176789,183,5.00001E+15,1007.965635,SGL344403,"Jan 23, 2017","Jan 23, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"315-317 Camberwell New Road, London (SE5 0TF)",FASTMILD LIMITED,03349730,Limited Company or Public Limited Company,"Unit B, Gainsborough Studios West, 1 Poole Street, London N1 5EA"
10093341664,,,31,PECKHAM ROAD,,,0,St Giles,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,533248,176763,97,5.00001E+15,1599.262896,LN6119,"Nov 29, 2010","Dec 15, 2016",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of Dalwood Street, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10093341334,,,"CLAREMONT HOUSE, 28",QUEBEC WAY,,,0,Surrey Docks,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,535979,179599,2103,5.00001E+15,1956.35204,SGL486589,"Apr 16, 2018","Apr 16, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"24 Quebec Way, London (SE16 7LF)",LONDON SQUARE DEVELOPMENTS LIMITED,07160957,Limited Company or Public Limited Company,"1 York Road, Uxbridge UB8 1RN"
10093341333,,,24,QUEBEC WAY,,,0,Surrey Docks,,Parent Shell Property Shell,PROVISIONAL,PROVISIONAL,1,Visual centre,535978.9988,179598.9996,2103,5.00001E+15,1956.35204,SGL486589,"Apr 16, 2018","Apr 16, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"24 Quebec Way, London (SE16 7LF)",LONDON SQUARE DEVELOPMENTS LIMITED,07160957,Limited Company or Public Limited Company,"1 York Road, Uxbridge UB8 1RN"
10093341316,,,"CLAREMONT HOUSE, 4",MAPLE WAY,,,0,Surrey Docks,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,536017.99,179586.83,2103,5.00001E+15,1956.35204,SGL486589,"Apr 16, 2018","Apr 16, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"24 Quebec Way, London (SE16 7LF)",LONDON SQUARE DEVELOPMENTS LIMITED,07160957,Limited Company or Public Limited Company,"1 York Road, Uxbridge UB8 1RN"
10093341065,,,"HAMLEY LODGE, 29",PECKHAM HIGH STREET,,,0,Peckham,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,533996.56,176734.53,50,5.00001E+15,404.57362,TGL406659,"Dec 19, 2017","Dec 19, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the West side of 31 Peckham High Street, London (SE15 5EB)",CHAU GROUP LIMITED,11978159,Limited Company or Public Limited Company,"29a Peckham High Street, London SE15 5EB"
10093341020,,,251,SOUTHWARK BRIDGE ROAD,,,0,St George's,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532003.73,179282,449,5.00001E+15,983.701784,TGL112684,"Oct 23, 2018","Oct 23, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"251&241 Southwark Bridge Road, London",251 SOUTHWARK LIMITED,11680733,Limited Company or Public Limited Company,"14 Berkeley Street, London W1J 8DX"
10093340997,,,"MURAL HOUSE, 5A",HAVIL STREET,,,0,St Giles,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,533148.95,177158.99,1303,5.00001E+15,281.278179,TGL474081,"Jul 09, 2017","Aug 31, 2019",EL,Estate in land,AF,Absolute freehold title,Registered,"Land on the south side of Southampton Way, London",PEABODY DEVELOPMENTS LIMITED,26804R,Registered Society (Company),"45 Westminster Bridge Road, London SE1 7JB"
10093340794,,,"SIDDAL APARTMENTS, 6",HEYGATE STREET,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532368.18,178774.97,3096,5.00001E+15,660.745949,SGL384380,"Aug 06, 2015","Aug 06, 2015",EL,Estate in land,AF,Absolute freehold title,Registered,"137-149 (odd) Walworth Road, 1-228 Kingshill and 1-110 Swanbourne, Heygate Street, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10093340728,,,"HENDERSON APARTMENTS, 58",RODNEY ROAD,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,532477,178734.9,3030,5.00001E+15,469.500455,TGL242198,"Jul 17, 2009","Jul 17, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Land at Brandon Street, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
10093340638,,,8,MELIOR STREET,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,533026.7,179913.7,972,5.00001E+15,997.458018,TGL425223,"Jul 25, 2017","Aug 07, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"Land at Melior Street, London",SNOWSFIELDS YARD LIMITED,11511954,Limited Company or Public Limited Company,"Suite 30-33, The Hop Exchange, 24 Southwark Street, London SE1 1TY"
10093340606,,,36,SNOWSFIELDS,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,533026.7,179913.7,972,5.00001E+15,997.458018,TGL425223,"Jul 25, 2017","Aug 07, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"Land at Melior Street, London",SNOWSFIELDS YARD LIMITED,11511954,Limited Company or Public Limited Company,"Suite 30-33, The Hop Exchange, 24 Southwark Street, London SE1 1TY"
10093340584,,,TWELVE ACRES HOUSE AVONDALE SQUARE ESTATE,AVONDALE SQUARE,,,0,Old Kent Road,,Parent Shell Property Shell,APPROVED,APPROVED,1,Visual centre,534102.01,178138.27,2484,5.00001E+15,517.684793,TGL511629,"Oct 18, 2018","Oct 18, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"land at Avondale Square, London",THE MAYOR AND COMMONALTY AND CITIZENS OF THE CITY OF LONDON,,Local Authority,"PO Box 270, Guildhall, London EC2P 2EJ"
10093340449,,,"CARIO HOUSE, 12",THE GRANGE,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,533601.17,179237.82,1226,5.00001E+15,1949.722147,247735,"May 01, 2015","May 01, 2015",EL,Estate in land,AF,Absolute freehold title,Registered,"land on the east side of The Grange, London",GRANGE WALK LLP,OC395922,Limited Liability Partnership,"Cowley Business Park, Cowley, Uxbridge, Middlesex UB8 2AL"
